Unnamed: 0,acute_respiratory_symptoms_ozone,acute_respiratory_symptoms_particulate,agricultural_land,asthma_exacerbation_no2,asthma_exacerbation_so2,daytime_temp,nighttime_temp,bgrp,carbon_monoxide,daily_domestic_use,day_care_centers_25_green_space,green_space,impervious_area,impervious_0.2_flood_hazard_area,impervious_0.2_flood_hazard_percent,impervious_1.0_flood_hazard_area,impervious_1.0_flood_hazard_percent,k12_schools_25_green_space,land_0.2_flood_hazard_area,land_0.2_flood_hazard_percent,land_1.0_flood_hazard_area,land_1.0_flood_hazard_percent,nitrogen_dioxide,number_day_care_centers,number_historic_places,number_schools_k12,objectid,ozone_kg_yr,particulate_matter_pm10_kg_yr,particulate_matter_pm2.5_kg_yr,%_agriculture,%_annual_reduction_streamflow,%_carbon_ monoxide_removed_annually_treecover,%_greenspace,%_imperviousarea,%_imperviousarea_15mbuffer,%_imperviousarea_50mbuffer,%_landarea_15mbuffer,%_landarea_50mbuffer,%_nitrogendioxide_removed_annually_treecover,%_busy_roadway_bordered_<25_percent_treebuffer,%_busy_roadway_bordered_>25_percent_treebuffer,%_residential_population_not_within500m_park entrance,%_residential_population_withminimal_viewstrees,%_residential_population_with_viewwater,%_residential_population_within300m_busyroadway,%_residential_population_within500m_parkentrance,%_ozone_removed_annually_treecover,%_particulatematter_pm10_removed_annually_tree cover,%_particulatematter_pm2.5_removed_annually_tree cover,%_population_otherthan_White_non-Hispanic,%_age_over_70,%_age_under_1,%_age_under_13,%_below_twice_poverty_level,%_so2_removed_yearly_by_treecover,%_treecover,%_treecover_15mbuffer,%_treecover_50mbuffer,%_vegetated cover_15mbuffer,%_vegetated_cover_15mbuffer,%_wetlands,%_pop_in_very_high_flood_hazard_area,total_pop_in_very_high_flood_hazard_area,%_pop_in_high_flood_hazard_area,total_pop_in_high_flood_hazard_area,nonwhite_population,total_pop_over_age_70,total_pop_under_age_1,total_pop_under_age_13,total_pop_below_twice_poverty_level,reduction_annual_runoff_m3,reduction_mean_biochemical_oxygen_demand_kgyr,reduction_mean_chemical_oxygen_demand_kgyr,reduction_mean_copper_kgyr,reduction_mean_nitrates_nitrites_kgyr,reduction_mean_soluble_phosphorus_kgyr,reduction_mean_load_of_total_kjeldahl_nitrogen_kgyr,reduction_mean_load_of_total_phosphorus_kgyr,reduction_mean_load_of_total_suspended_solids_kgyr,reduction_median_biochemical_oxygen_demand_kgyr,reduction_median_chemical_oxygen_demand_kgyr,reduction_median_load_copper_kgyr,reduction_median_load_of_nitrites_and_nitrates_kgyr,reduction_median_load_of_soluble_phosphorus_kgyr,reduction_median_load_of_total_kjeldahl_nitrogen_kgyr,reduction_median_load_of_total_phosphorus_kgyr,reduction_median_load_of_total_suspended_solids_kgyr,residential_population_not_within_500m_of_park_entrance,residential_population_with_minimal_tree_views,residential_population_with_views_of_water,residential_population_within_300m_of_busy_road,residential_population_within_300m_of_busy_road_with_less_than_ 25percent_tree_buffer,residential_population_within_300m_of_busy_road_with_greater_than_ 25percent_tree_buffer,residential_population_within_500m_of_park_entrance,school_days_not_lost_to_illness_due_to_ozone_removed_in_days_per_year,so2_kgyr,total_carbon_sequestered_kgyr,total_carbon_sequestered_mtyr,total_carbon_stored_in_kg,total_carbon_stored_in_mt,total_land_area_in_15m_buffer_m2,total_land_area_in_15m_buffer_m2.1,total_population,tree_cover,value_asthma_exacerbation_no2,value_asthma_exacerbation_so2,value_carbon_sequestered,value_carbon_stored,value_of_damages_co,value_of_damages_particulate_matter,value_hospital_admission_no2,value_hospital_admissions_avoided_so2_removed,value_mortality_avoided_ozone,value_mortality_avoided_particulate_matter,value_school_days_not_lost_illness_ozone,orig_fid,label,lat,long,elevation
119,0.879484299,0.616850853,0,0.625173936,0.052441212,0.951050222,0.477166414,291892157001,19.55546263,97.00499725,-99999,334,172,791,36.97999954,851,33,0,2139,0.629999995,2579,0.75999999,146.9254678,0,0,2,39297,649.595982,67.60269511,55.06517525,0,5.155824019,0.002494284,66.01000214,33.99000168,17.11000061,23.18000031,0.629999995,2.25,0.250681039,46.63000107,53.36999893,7.03000021,0,1.200000048,24.21999931,92.97000122,0.35760987,0.534588807,0.168764475,92.67563528,11.95810032,0.597907007,12.4066,38.53541417,0.214314194,42.79999924,62.52000046,60.33000183,82.88999939,82.88999939,0,0.730000019,4.710000038,0.829999983,5.320000172,620,80,4,83,321,4213.727733,59.41356103,222.4848243,0.056885324,2.772632848,0.543570878,7.289748978,1.327324236,330.3562543,48.45786893,188.3536297,0.046772378,2.245916882,0.434013956,6.194179767,1.091355483,229.6481614,47,0,8,162,44,118,622,0.288782664,59.99478049,41164.38,41.16438,1114627.05,1114.62705,2145,2145,669,217,52.47366978,4.140413479,3231.40383,87498.22343,29.52344181,479.7646019,78.93958899,21.65506004,4257.032264,18615.52939,28.3556234,39237,0,38.6777867,-90.3378687,185
120,0.879484299,0.616850853,0,0.625173936,0.052441212,0.951050222,0.477166414,291892157001,19.55546263,97.00499725,-99999,334,172,791,36.97999954,851,33,0,2139,0.629999995,2579,0.75999999,146.9254678,0,0,2,39297,649.595982,67.60269511,55.06517525,0,5.155824019,0.002494284,66.01000214,33.99000168,17.11000061,23.18000031,0.629999995,2.25,0.250681039,46.63000107,53.36999893,7.03000021,0,1.200000048,24.21999931,92.97000122,0.35760987,0.534588807,0.168764475,92.67563528,11.95810032,0.597907007,12.4066,38.53541417,0.214314194,42.79999924,62.52000046,60.33000183,82.88999939,82.88999939,0,0.730000019,4.710000038,0.829999983,5.320000172,620,80,4,83,321,4213.727733,59.41356103,222.4848243,0.056885324,2.772632848,0.543570878,7.289748978,1.327324236,330.3562543,48.45786893,188.3536297,0.046772378,2.245916882,0.434013956,6.194179767,1.091355483,229.6481614,47,0,8,162,44,118,622,0.288782664,59.99478049,41164.38,41.16438,1114627.05,1114.62705,2145,2145,669,217,52.47366978,4.140413479,3231.40383,87498.22343,29.52344181,479.7646019,78.93958899,21.65506004,4257.032264,18615.52939,28.3556234,39237,0,38.6786892,-90.3374167,186
121,0.879484299,0.616850853,0,0.625173936,0.052441212,0.951050222,0.477166414,291892157001,19.55546263,97.00499725,-99999,334,172,791,36.97999954,851,33,0,2139,0.629999995,2579,0.75999999,146.9254678,0,0,2,39297,649.595982,67.60269511,55.06517525,0,5.155824019,0.002494284,66.01000214,33.99000168,17.11000061,23.18000031,0.629999995,2.25,0.250681039,46.63000107,53.36999893,7.03000021,0,1.200000048,24.21999931,92.97000122,0.35760987,0.534588807,0.168764475,92.67563528,11.95810032,0.597907007,12.4066,38.53541417,0.214314194,42.79999924,62.52000046,60.33000183,82.88999939,82.88999939,0,0.730000019,4.710000038,0.829999983,5.320000172,620,80,4,83,321,4213.727733,59.41356103,222.4848243,0.056885324,2.772632848,0.543570878,7.289748978,1.327324236,330.3562543,48.45786893,188.3536297,0.046772378,2.245916882,0.434013956,6.194179767,1.091355483,229.6481614,47,0,8,162,44,118,622,0.288782664,59.99478049,41164.38,41.16438,1114627.05,1114.62705,2145,2145,669,217,52.47366978,4.140413479,3231.40383,87498.22343,29.52344181,479.7646019,78.93958899,21.65506004,4257.032264,18615.52939,28.3556234,39237,0,38.6798314,-90.3376868,186
122,0.879484299,0.616850853,0,0.625173936,0.052441212,0.951050222,0.477166414,291892157001,19.55546263,97.00499725,-99999,334,172,791,36.97999954,851,33,0,2139,0.629999995,2579,0.75999999,146.9254678,0,0,2,39297,649.595982,67.60269511,55.06517525,0,5.155824019,0.002494284,66.01000214,33.99000168,17.11000061,23.18000031,0.629999995,2.25,0.250681039,46.63000107,53.36999893,7.03000021,0,1.200000048,24.21999931,92.97000122,0.35760987,0.534588807,0.168764475,92.67563528,11.95810032,0.597907007,12.4066,38.53541417,0.214314194,42.79999924,62.52000046,60.33000183,82.88999939,82.88999939,0,0.730000019,4.710000038,0.829999983,5.320000172,620,80,4,83,321,4213.727733,59.41356103,222.4848243,0.056885324,2.772632848,0.543570878,7.289748978,1.327324236,330.3562543,48.45786893,188.3536297,0.046772378,2.245916882,0.434013956,6.194179767,1.091355483,229.6481614,47,0,8,162,44,118,622,0.288782664,59.99478049,41164.38,41.16438,1114627.05,1114.62705,2145,2145,669,217,52.47366978,4.140413479,3231.40383,87498.22343,29.52344181,479.7646019,78.93958899,21.65506004,4257.032264,18615.52939,28.3556234,39237,0,38.6645947,-90.3550054,186
123,0.879484299,0.616850853,0,0.625173936,0.052441212,0.951050222,0.477166414,291892157001,19.55546263,97.00499725,-99999,334,172,791,36.97999954,851,33,0,2139,0.629999995,2579,0.75999999,146.9254678,0,0,2,39297,649.595982,67.60269511,55.06517525,0,5.155824019,0.002494284,66.01000214,33.99000168,17.11000061,23.18000031,0.629999995,2.25,0.250681039,46.63000107,53.36999893,7.03000021,0,1.200000048,24.21999931,92.97000122,0.35760987,0.534588807,0.168764475,92.67563528,11.95810032,0.597907007,12.4066,38.53541417,0.214314194,42.79999924,62.52000046,60.33000183,82.88999939,82.88999939,0,0.730000019,4.710000038,0.829999983,5.320000172,620,80,4,83,321,4213.727733,59.41356103,222.4848243,0.056885324,2.772632848,0.543570878,7.289748978,1.327324236,330.3562543,48.45786893,188.3536297,0.046772378,2.245916882,0.434013956,6.194179767,1.091355483,229.6481614,47,0,8,162,44,118,622,0.288782664,59.99478049,41164.38,41.16438,1114627.05,1114.62705,2145,2145,669,217,52.47366978,4.140413479,3231.40383,87498.22343,29.52344181,479.7646019,78.93958899,21.65506004,4257.032264,18615.52939,28.3556234,39237,0,38.6688505,-90.3089874,156
124,0.879484299,0.616850853,0,0.625173936,0.052441212,0.951050222,0.477166414,291892157001,19.55546263,97.00499725,-99999,334,172,791,36.97999954,851,33,0,2139,0.629999995,2579,0.75999999,146.9254678,0,0,2,39297,649.595982,67.60269511,55.06517525,0,5.155824019,0.002494284,66.01000214,33.99000168,17.11000061,23.18000031,0.629999995,2.25,0.250681039,46.63000107,53.36999893,7.03000021,0,1.200000048,24.21999931,92.97000122,0.35760987,0.534588807,0.168764475,92.67563528,11.95810032,0.597907007,12.4066,38.53541417,0.214314194,42.79999924,62.52000046,60.33000183,82.88999939,82.88999939,0,0.730000019,4.710000038,0.829999983,5.320000172,620,80,4,83,321,4213.727733,59.41356103,222.4848243,0.056885324,2.772632848,0.543570878,7.289748978,1.327324236,330.3562543,48.45786893,188.3536297,0.046772378,2.245916882,0.434013956,6.194179767,1.091355483,229.6481614,47,0,8,162,44,118,622,0.288782664,59.99478049,41164.38,41.16438,1114627.05,1114.62705,2145,2145,669,217,52.47366978,4.140413479,3231.40383,87498.22343,29.52344181,479.7646019,78.93958899,21.65506004,4257.032264,18615.52939,28.3556234,39237,0,38.6664299,-90.3166228,159
125,1.74116419,1.218193791,0,1.234565993,0.103548868,1.237472415,0.62866348,291892157002,47.14115144,146.4499969,-99999,478,138,594,17.30999947,223,4.829999924,0,3432,0.550000012,4621,0.74000001,354.2713867,0,0,1,39298,1568.011553,345.7653341,132.7422325,0,6.427554922,0.003262443,77.38999939,22.37000084,11.96000004,26.68000031,4.760000229,15.11999989,0.327269104,0,0,50,0,0,2.670000076,50,0.466290026,0.847689469,0.213950021,91.98019802,15.24750042,1.287129998,11.88119984,27.96081923,0.279297961,55.95999908,55.68999863,51.56000137,88.04000092,88.04000092,0,0.49000001,5.019999981,0.610000014,6.25,929,154,13,120,314,8709.104944,122.7983797,459.840741,0.117572917,5.730591053,1.123474538,15.06675155,2.743368057,682.7938276,100.1547069,389.296991,0.096671065,4.641952935,0.897037809,12.80238427,2.25565818,474.6462194,505,0,0,27,25,2,505,0.570946651,144.6226589,99232.44,99.23244,2686962.9,2686.9629,29738,29738,1010,346,103.6223849,8.175543135,7789.74654,210926.5877,71.17034601,2453.836605,155.8886267,42.7594393,8424.336893,36763.07774,56.06135762,39238,0,38.6669447,-90.3064439,153
126,1.74116419,1.218193791,0,1.234565993,0.103548868,1.237472415,0.62866348,291892157002,47.14115144,146.4499969,-99999,478,138,594,17.30999947,223,4.829999924,0,3432,0.550000012,4621,0.74000001,354.2713867,0,0,1,39298,1568.011553,345.7653341,132.7422325,0,6.427554922,0.003262443,77.38999939,22.37000084,11.96000004,26.68000031,4.760000229,15.11999989,0.327269104,0,0,50,0,0,2.670000076,50,0.466290026,0.847689469,0.213950021,91.98019802,15.24750042,1.287129998,11.88119984,27.96081923,0.279297961,55.95999908,55.68999863,51.56000137,88.04000092,88.04000092,0,0.49000001,5.019999981,0.610000014,6.25,929,154,13,120,314,8709.104944,122.7983797,459.840741,0.117572917,5.730591053,1.123474538,15.06675155,2.743368057,682.7938276,100.1547069,389.296991,0.096671065,4.641952935,0.897037809,12.80238427,2.25565818,474.6462194,505,0,0,27,25,2,505,0.570946651,144.6226589,99232.44,99.23244,2686962.9,2686.9629,29738,29738,1010,346,103.6223849,8.175543135,7789.74654,210926.5877,71.17034601,2453.836605,155.8886267,42.7594393,8424.336893,36763.07774,56.06135762,39238,0,38.668133,-90.3098956,160
127,1.74116419,1.218193791,0,1.234565993,0.103548868,1.237472415,0.62866348,291892157002,47.14115144,146.4499969,-99999,478,138,594,17.30999947,223,4.829999924,0,3432,0.550000012,4621,0.74000001,354.2713867,0,0,1,39298,1568.011553,345.7653341,132.7422325,0,6.427554922,0.003262443,77.38999939,22.37000084,11.96000004,26.68000031,4.760000229,15.11999989,0.327269104,0,0,50,0,0,2.670000076,50,0.466290026,0.847689469,0.213950021,91.98019802,15.24750042,1.287129998,11.88119984,27.96081923,0.279297961,55.95999908,55.68999863,51.56000137,88.04000092,88.04000092,0,0.49000001,5.019999981,0.610000014,6.25,929,154,13,120,314,8709.104944,122.7983797,459.840741,0.117572917,5.730591053,1.123474538,15.06675155,2.743368057,682.7938276,100.1547069,389.296991,0.096671065,4.641952935,0.897037809,12.80238427,2.25565818,474.6462194,505,0,0,27,25,2,505,0.570946651,144.6226589,99232.44,99.23244,2686962.9,2686.9629,29738,29738,1010,346,103.6223849,8.175543135,7789.74654,210926.5877,71.17034601,2453.836605,155.8886267,42.7594393,8424.336893,36763.07774,56.06135762,39238,0,38.6678585,-90.3335604,167
128,1.74116419,1.218193791,0,1.234565993,0.103548868,1.237472415,0.62866348,291892157002,47.14115144,146.4499969,-99999,478,138,594,17.30999947,223,4.829999924,0,3432,0.550000012,4621,0.74000001,354.2713867,0,0,1,39298,1568.011553,345.7653341,132.7422325,0,6.427554922,0.003262443,77.38999939,22.37000084,11.96000004,26.68000031,4.760000229,15.11999989,0.327269104,0,0,50,0,0,2.670000076,50,0.466290026,0.847689469,0.213950021,91.98019802,15.24750042,1.287129998,11.88119984,27.96081923,0.279297961,55.95999908,55.68999863,51.56000137,88.04000092,88.04000092,0,0.49000001,5.019999981,0.610000014,6.25,929,154,13,120,314,8709.104944,122.7983797,459.840741,0.117572917,5.730591053,1.123474538,15.06675155,2.743368057,682.7938276,100.1547069,389.296991,0.096671065,4.641952935,0.897037809,12.80238427,2.25565818,474.6462194,505,0,0,27,25,2,505,0.570946651,144.6226589,99232.44,99.23244,2686962.9,2686.9629,29738,29738,1010,346,103.6223849,8.175543135,7789.74654,210926.5877,71.17034601,2453.836605,155.8886267,42.7594393,8424.336893,36763.07774,56.06135762,39238,0,38.6700658,-90.3386597,163
129,1.74116419,1.218193791,0,1.234565993,0.103548868,1.237472415,0.62866348,291892157002,47.14115144,146.4499969,-99999,478,138,594,17.30999947,223,4.829999924,0,3432,0.550000012,4621,0.74000001,354.2713867,0,0,1,39298,1568.011553,345.7653341,132.7422325,0,6.427554922,0.003262443,77.38999939,22.37000084,11.96000004,26.68000031,4.760000229,15.11999989,0.327269104,0,0,50,0,0,2.670000076,50,0.466290026,0.847689469,0.213950021,91.98019802,15.24750042,1.287129998,11.88119984,27.96081923,0.279297961,55.95999908,55.68999863,51.56000137,88.04000092,88.04000092,0,0.49000001,5.019999981,0.610000014,6.25,929,154,13,120,314,8709.104944,122.7983797,459.840741,0.117572917,5.730591053,1.123474538,15.06675155,2.743368057,682.7938276,100.1547069,389.296991,0.096671065,4.641952935,0.897037809,12.80238427,2.25565818,474.6462194,505,0,0,27,25,2,505,0.570946651,144.6226589,99232.44,99.23244,2686962.9,2686.9629,29738,29738,1010,346,103.6223849,8.175543135,7789.74654,210926.5877,71.17034601,2453.836605,155.8886267,42.7594393,8424.336893,36763.07774,56.06135762,39238,0,38.6662705,-90.3481777,183
130,1.74116419,1.218193791,0,1.234565993,0.103548868,1.237472415,0.62866348,291892157002,47.14115144,146.4499969,-99999,478,138,594,17.30999947,223,4.829999924,0,3432,0.550000012,4621,0.74000001,354.2713867,0,0,1,39298,1568.011553,345.7653341,132.7422325,0,6.427554922,0.003262443,77.38999939,22.37000084,11.96000004,26.68000031,4.760000229,15.11999989,0.327269104,0,0,50,0,0,2.670000076,50,0.466290026,0.847689469,0.213950021,91.98019802,15.24750042,1.287129998,11.88119984,27.96081923,0.279297961,55.95999908,55.68999863,51.56000137,88.04000092,88.04000092,0,0.49000001,5.019999981,0.610000014,6.25,929,154,13,120,314,8709.104944,122.7983797,459.840741,0.117572917,5.730591053,1.123474538,15.06675155,2.743368057,682.7938276,100.1547069,389.296991,0.096671065,4.641952935,0.897037809,12.80238427,2.25565818,474.6462194,505,0,0,27,25,2,505,0.570946651,144.6226589,99232.44,99.23244,2686962.9,2686.9629,29738,29738,1010,346,103.6223849,8.175543135,7789.74654,210926.5877,71.17034601,2453.836605,155.8886267,42.7594393,8424.336893,36763.07774,56.06135762,39238,0,38.6698301,-90.3394558,163
131,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6680459,-90.337263,162
132,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6680077,-90.3367692,162
133,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6680408,-90.3379422,162
134,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6679603,-90.3076374,156
135,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6680441,-90.3069031,156
136,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6681225,-90.3380157,162
137,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6681257,-90.3070132,156
138,1.451220412,1.018011683,0,1.031644985,0.086535112,0.984066248,0.503185093,291892157003,32.82921605,152.6849976,-99999,308,203,9328,56.24000168,29209,44.88000107,-99999,16585,3.059999943,65082,12,246.6445343,0,1,0,39299,1090.426007,240.7918455,92.44202349,0,5.185158,0.002615063,59.88000107,39.36999893,37.97000122,47.31999969,3.769999981,11.93000031,0.262706703,70.83000183,29.17000008,46.52999878,0.090000004,0,73.98000336,53.47000122,0.374673317,0.683064476,0.176063072,84.42545109,10.73120022,0.94966799,12.4406004,41.42724745,0.224547669,44.86999893,44.16999817,33.88000107,53.63999939,53.63999939,0,4.300000191,46.08000183,13.02000046,139.3899994,889,113,10,131,447,7079.660561,99.82321391,373.8060776,0.095575418,4.658416649,0.913276212,12.24781277,2.230093077,555.045388,81.41609645,316.4608271,0.078584232,3.773459079,0.729205038,10.40710102,1.833632085,385.8415006,490,1,0,779,741,38,563,0.476512145,100.7170123,69105.72,69.10572,1871207.7,1871.2077,20426,20426,1053,231,86.59051646,6.832249715,5424.79902,146889.8045,49.56320739,1708.857964,130.2668605,35.73374329,7024.343371,30721.91215,46.78881594,39239,1,38.6681239,-90.3077109,156
